StudentID,study_hours,attendance_percentage,participation_rate,total_score,grade,at_risk,risk_label,attendance_band,study_band,meets_70_rule,dataset
2499,13.0,79.6,7.8,85.8,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2500,20.5,83.9,7.2,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2501,17.4,100.0,7.7,98.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2502,19.0,86.3,6.0,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2503,21.8,100.0,6.9,93.7,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2504,12.7,67.7,9.3,81.1,B,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2505,10.7,75.9,5.5,76.6,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2506,7.4,92.1,5.7,61.7,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2507,9.2,71.3,10.0,69.9,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2508,35.6,81.4,8.8,100.0,A,0,Not at risk,70-85%,Over 30h,Eligible,B (secondary)
2509,23.7,88.3,6.8,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2510,5.5,78.4,5.2,71.4,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2511,5.7,83.9,5.8,58.7,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2512,18.4,75.5,6.3,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2513,18.8,96.3,9.3,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2514,18.8,80.6,5.1,81.5,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2515,13.2,69.9,8.1,99.8,A,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2516,14.1,77.0,7.7,70.3,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2517,17.3,66.1,6.0,88.4,A,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2518,15.6,71.7,6.7,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2519,0.0,85.5,7.8,34.4,F,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
2520,13.4,86.9,8.4,81.7,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2521,9.0,80.4,9.4,66.9,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2522,16.2,90.3,7.2,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2523,35.9,98.7,6.1,100.0,A,0,Not at risk,Above 85%,Over 30h,Eligible,B (secondary)
2524,17.6,89.8,4.1,92.9,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2525,12.8,80.0,1.6,83.7,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2526,21.5,87.6,3.9,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2527,18.4,84.1,6.3,99.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2528,17.9,92.1,5.5,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2529,19.2,88.9,5.5,82.7,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2530,29.4,79.5,7.1,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2531,7.1,75.0,5.9,74.5,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2532,18.3,88.8,3.4,98.3,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2533,8.5,94.5,7.0,76.0,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2534,18.9,99.1,5.1,87.2,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2535,8.6,83.8,5.3,71.0,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2536,12.1,88.9,7.1,84.1,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2537,12.9,98.4,7.0,93.2,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2538,21.8,94.0,4.6,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2539,21.4,81.6,4.9,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2540,6.3,88.8,9.8,63.7,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2541,15.4,85.1,2.2,85.6,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2542,10.0,79.9,8.0,79.9,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2543,6.2,80.7,6.0,59.4,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2544,13.5,85.7,8.3,83.2,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2545,12.8,79.3,5.8,90.3,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2546,32.0,81.0,5.0,100.0,A,0,Not at risk,70-85%,Over 30h,Eligible,B (secondary)
2547,18.0,95.7,4.2,89.6,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2548,5.4,69.2,10.0,49.3,D,1,At risk,50-70%,Under 10h,Not eligible,B (secondary)
2549,11.0,85.4,5.9,86.4,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2550,22.1,83.8,4.1,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2551,29.6,74.9,4.1,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2552,3.9,86.9,5.2,66.1,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2553,1.8,79.9,7.1,36.0,F,1,At risk,70-85%,Under 10h,Eligible,B (secondary)
2554,28.1,95.0,4.2,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2555,17.7,87.7,4.5,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2556,8.9,90.7,8.2,74.3,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2557,18.7,69.2,2.7,98.5,A,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2558,0.0,72.4,5.5,48.9,D,1,At risk,70-85%,Under 10h,Eligible,B (secondary)
2559,15.0,100.0,6.9,98.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2560,17.3,89.7,7.1,95.4,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2561,21.5,78.6,4.1,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2562,7.9,100.0,5.8,65.7,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2563,15.6,84.8,5.1,98.1,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2564,8.5,80.7,5.0,87.8,A,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2565,16.8,80.3,6.6,82.1,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2566,8.7,70.9,5.2,59.2,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2567,12.1,90.8,7.0,99.2,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2568,8.0,94.6,8.0,55.2,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2569,19.6,97.1,4.2,92.1,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2570,21.0,76.7,2.9,89.2,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2571,13.4,85.3,6.5,76.8,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2572,15.3,79.0,4.0,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2573,4.9,85.0,5.6,71.1,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2574,12.9,79.7,9.4,92.4,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2575,14.6,70.9,3.5,76.7,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2576,33.3,100.0,3.4,100.0,A,0,Not at risk,Above 85%,Over 30h,Eligible,B (secondary)
2577,7.2,85.6,6.3,72.6,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2578,25.2,91.6,6.2,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2579,22.0,100.0,6.1,91.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2580,17.0,86.5,4.0,90.2,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2581,27.3,100.0,3.2,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2582,17.6,91.5,9.5,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2583,17.7,61.1,6.4,100.0,A,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2584,14.6,80.0,6.5,79.5,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2585,23.6,67.2,6.8,100.0,A,0,Not at risk,50-70%,20-30h,Not eligible,B (secondary)
2586,22.7,80.6,8.1,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2587,10.6,73.9,10.0,53.1,D,1,At risk,70-85%,10-20h,Eligible,B (secondary)
2588,5.8,94.8,6.8,52.5,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
2589,13.6,84.5,9.1,73.7,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2590,9.4,76.8,5.0,81.5,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2591,14.6,95.4,4.1,94.6,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2592,23.7,82.4,7.2,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2593,11.8,89.0,5.9,75.4,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2594,14.7,73.5,4.3,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2595,15.4,81.3,3.5,89.3,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2596,20.9,92.4,7.0,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2597,0.0,100.0,6.0,61.6,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2598,10.8,85.5,7.3,82.2,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2599,16.5,90.0,7.6,97.3,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2600,23.4,100.0,6.2,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2601,11.6,66.9,4.4,78.6,B,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2602,1.9,83.8,6.1,56.0,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2603,19.3,90.6,4.6,95.2,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2604,10.6,79.6,3.1,88.4,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2605,6.7,78.6,5.6,55.3,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2606,10.6,65.5,7.4,67.7,C,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2607,13.7,97.7,2.8,68.7,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2608,10.8,68.1,5.1,68.5,C,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2609,0.0,89.4,6.6,43.8,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
2610,21.3,88.0,2.7,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2611,23.9,76.3,8.5,98.1,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2612,19.6,78.0,8.2,88.6,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2613,7.0,93.7,8.1,83.7,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2614,13.6,87.3,5.6,94.6,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2615,15.0,81.5,6.0,65.0,C,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2616,19.2,80.8,3.5,84.3,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2617,19.7,76.7,4.3,98.4,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2618,9.9,92.5,6.7,66.5,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2619,15.6,94.3,4.7,73.6,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2620,18.2,87.8,5.9,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2621,25.2,93.1,7.3,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2622,19.9,81.8,4.3,76.5,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2623,20.5,88.2,5.8,97.6,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2624,15.6,75.9,6.0,86.9,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2625,24.9,85.0,5.0,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2626,17.9,98.2,6.5,90.3,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2627,9.0,83.5,5.4,71.0,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2628,24.8,87.0,4.8,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2629,19.9,84.4,5.7,88.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2630,11.9,94.1,5.2,73.0,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2631,11.6,84.0,9.1,81.2,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2632,17.1,75.5,9.1,89.9,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2633,18.2,83.1,10.0,99.2,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2634,16.4,95.7,6.9,81.8,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2635,17.2,83.8,8.7,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2636,26.9,85.7,5.9,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2637,22.5,76.4,4.7,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2638,16.3,66.0,0.7,87.7,A,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2639,21.6,95.2,5.2,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2640,7.8,75.3,4.1,74.9,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2641,17.8,95.7,5.1,84.8,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2642,27.7,85.9,3.3,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2643,13.5,78.7,7.2,88.6,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2644,9.1,75.4,10.0,59.1,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2645,10.4,100.0,4.3,78.5,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2646,7.4,88.3,6.1,64.9,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2647,9.5,91.5,9.0,82.8,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2648,12.4,93.1,4.7,61.1,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2649,5.2,80.4,2.4,64.3,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2650,15.1,82.7,8.1,92.1,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2651,21.3,88.5,10.0,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2652,8.6,72.2,5.2,71.3,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2653,25.6,61.8,4.3,100.0,A,0,Not at risk,50-70%,20-30h,Not eligible,B (secondary)
2654,18.6,88.9,5.1,92.3,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2655,22.2,89.4,3.4,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2656,10.4,98.8,5.8,64.5,C,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2657,21.0,97.0,4.8,94.7,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2658,7.4,83.3,6.0,47.3,D,1,At risk,70-85%,Under 10h,Eligible,B (secondary)
2659,21.2,90.7,6.6,98.6,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2660,16.2,68.1,6.7,78.6,B,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2661,18.9,69.1,5.0,100.0,A,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2662,6.8,92.0,5.9,73.3,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2663,8.7,86.5,4.6,66.7,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2664,19.2,100.0,2.9,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2665,8.4,95.4,3.6,73.0,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2666,18.2,100.0,5.2,92.9,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2667,5.4,83.9,3.4,56.5,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2668,20.9,89.8,4.8,94.3,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2669,6.4,86.5,3.2,50.1,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
2670,18.9,92.1,0.6,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2671,19.4,89.5,7.3,98.9,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2672,10.1,78.6,7.1,82.1,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2673,19.1,70.4,8.1,93.1,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2674,16.8,92.1,4.7,78.0,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2675,11.2,85.0,6.3,83.3,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2676,7.9,86.8,8.9,62.8,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2677,1.3,100.0,8.0,69.0,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2678,17.4,93.5,1.0,90.5,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2679,4.0,82.4,8.4,73.6,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2680,15.7,85.8,5.7,92.5,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2681,13.2,98.1,6.2,85.3,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2682,19.8,88.6,9.0,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2683,12.9,93.0,6.6,74.7,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2684,12.7,75.0,6.8,90.1,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2685,20.1,80.8,4.1,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2686,17.3,81.7,6.7,89.9,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2687,17.2,91.4,4.5,99.2,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2688,18.3,98.4,4.9,88.1,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2689,4.3,92.9,7.6,79.4,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2690,20.3,92.2,4.6,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2691,19.3,88.9,5.4,74.6,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2692,7.9,100.0,4.1,76.9,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2693,13.3,91.2,4.3,73.1,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2694,14.7,81.6,5.0,81.2,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2695,14.1,83.0,2.6,99.9,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2696,17.3,77.8,7.7,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2697,25.0,80.7,8.3,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2698,22.6,77.5,3.7,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2699,5.8,75.5,6.3,63.4,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2700,19.4,89.2,6.0,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2701,24.3,92.5,7.1,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2702,17.7,73.8,4.6,96.4,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2703,22.6,82.7,3.2,95.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2704,29.1,74.5,3.7,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2705,22.2,95.2,6.2,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2706,16.7,77.9,5.3,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2707,22.3,70.2,7.8,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2708,16.0,93.5,6.1,97.8,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2709,15.2,94.6,5.9,82.7,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2710,12.5,69.1,5.5,66.6,C,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2711,25.9,78.8,10.0,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2712,9.3,100.0,8.6,84.1,B,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2713,25.7,71.3,7.3,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2714,18.5,71.3,5.3,93.7,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2715,5.2,74.5,5.6,72.7,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2716,17.6,72.8,4.2,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2717,0.3,90.7,7.0,50.0,D,1,At risk,Above 85%,Under 10h,Eligible,B (secondary)
2718,19.4,94.7,6.9,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2719,21.2,71.4,9.3,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2720,10.9,99.7,7.8,90.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2721,15.9,70.0,4.0,83.0,B,0,Not at risk,50-70%,10-20h,Eligible,B (secondary)
2722,28.7,87.1,8.5,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2723,11.5,91.7,6.3,74.2,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2724,7.6,100.0,3.9,67.9,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2725,25.4,100.0,4.6,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2726,28.7,78.0,6.0,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2727,15.0,90.9,6.4,81.8,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2728,22.1,81.3,6.8,99.7,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2729,24.4,100.0,10.0,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2730,9.8,72.6,2.3,80.0,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2731,11.6,80.0,5.0,56.7,C,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2732,23.6,72.3,4.0,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2733,26.8,80.9,8.8,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2734,18.9,78.2,5.6,100.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2735,8.8,71.4,6.1,81.0,B,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2736,28.9,87.2,5.6,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2737,11.3,84.9,5.6,72.1,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2738,12.7,97.7,6.3,82.1,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2739,17.4,100.0,7.4,96.4,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2740,25.9,85.2,6.9,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2741,21.0,74.6,5.2,100.0,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2742,17.9,87.6,8.2,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2743,18.2,77.8,6.9,95.0,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2744,15.3,79.2,8.7,81.9,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2745,18.9,71.3,9.6,71.2,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2746,0.0,83.4,6.4,55.4,C,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2747,12.9,79.2,5.5,75.4,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2748,16.7,78.3,3.2,83.2,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2749,6.9,85.3,4.8,64.5,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2750,17.7,99.5,6.2,96.1,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2751,13.6,69.5,6.3,99.8,A,0,Not at risk,50-70%,10-20h,Not eligible,B (secondary)
2752,27.3,100.0,8.7,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2753,26.0,78.2,4.2,99.2,A,0,Not at risk,70-85%,20-30h,Eligible,B (secondary)
2754,11.7,94.8,4.5,91.2,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2755,13.9,77.0,4.9,78.1,B,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2756,14.5,97.1,7.3,86.3,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2757,11.8,74.1,5.5,69.8,C,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2758,16.4,90.3,4.6,97.5,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2759,9.7,78.6,6.0,89.0,A,0,Not at risk,70-85%,Under 10h,Eligible,B (secondary)
2760,7.1,100.0,6.4,66.1,C,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2761,19.4,86.9,3.8,100.0,A,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2762,19.4,80.6,6.7,94.1,A,0,Not at risk,70-85%,10-20h,Eligible,B (secondary)
2763,9.4,98.6,3.1,85.3,A,0,Not at risk,Above 85%,Under 10h,Eligible,B (secondary)
2764,21.3,100.0,7.0,96.2,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
2765,10.6,88.6,5.0,79.1,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2766,16.8,88.3,9.1,84.7,B,0,Not at risk,Above 85%,10-20h,Eligible,B (secondary)
2767,20.7,86.5,0.0,100.0,A,0,Not at risk,Above 85%,20-30h,Eligible,B (secondary)
